Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
832-70-4206,A,Yangon,Member,Female,Health and beauty,87.54,6,26.26,551.5,2024-03-03,16:59,Cash,525.24,4.7619,26.26,9.6
860-57-7292,B,Mandalay,Normal,Female,Sports and travel,89.64,2,8.96,188.24,2024-02-19,19:10,Ewallet,179.28,4.7619,8.96,8.6
361-54-9349,C,Naypyitaw,Normal,Male,Fashion accessories,15.19,7,5.32,111.65,2024-02-24,13:15,Cash,106.33,4.7619,5.32,4.2
932-56-1462,C,Naypyitaw,Member,Male,Food and beverages,50.99,3,7.65,160.62,2024-02-02,13:38,Credit card,152.97,4.7619,7.65,9.7
961-30-1202,A,Yangon,Member,Male,Sports and travel,73.54,2,7.35,154.43,2024-03-07,13:56,Cash,147.08,4.7619,7.35,5.0
537-42-5951,C,Naypyitaw,Normal,Male,Fashion accessories,47.04,2,4.7,98.78,2024-01-14,20:36,Cash,94.08,4.7619,4.7,8.9
375-36-7520,C,Naypyitaw,Normal,Female,Electronic accessories,83.47,1,4.17,87.64,2024-01-13,11:49,Credit card,83.47,4.7619,4.17,6.5
526-93-5724,C,Naypyitaw,Normal,Female,Electronic accessories,43.71,3,6.56,137.69,2024-01-26,17:11,Credit card,131.13,4.7619,6.56,9.7
561-82-4482,A,Yangon,Member,Female,Fashion accessories,26.44,4,5.29,111.05,2024-02-03,16:28,Credit card,105.76,4.7619,5.29,9.5
211-91-3721,A,Yangon,Normal,Female,Sports and travel,21.22,2,2.12,44.56,2024-02-13,10:37,Ewallet,42.44,4.7619,2.12,6.9
788-22-1155,A,Yangon,Normal,Female,Fashion accessories,62.41,1,3.12,65.53,2024-01-13,13:33,Ewallet,62.41,4.7619,3.12,6.3
632-44-8961,B,Mandalay,Normal,Male,Home and lifestyle,43.37,6,13.01,273.23,2024-02-10,13:23,Credit card,260.22,4.7619,13.01,6.4
725-17-6833,B,Mandalay,Member,Female,Sports and travel,88.34,7,30.92,649.3,2024-01-18,10:38,Ewallet,618.38,4.7619,30.92,9.2
386-99-5072,B,Mandalay,Normal,Male,Food and beverages,47.18,4,9.44,198.16,2024-01-01,20:52,Cash,188.72,4.7619,9.44,4.1
468-15-6333,C,Naypyitaw,Normal,Female,Food and beverages,53.6,10,26.8,562.8,2024-01-11,15:27,Cash,536.0,4.7619,26.8,9.9
977-99-2645,C,Naypyitaw,Normal,Male,Food and beverages,27.55,3,4.13,86.78,2024-03-07,19:50,Credit card,82.65,4.7619,4.13,7.0
230-73-2426,B,Mandalay,Normal,Female,Sports and travel,95.95,8,38.38,805.98,2024-03-25,18:15,Ewallet,767.6,4.7619,38.38,5.3
871-94-2465,A,Yangon,Normal,Female,Electronic accessories,93.6,6,28.08,589.68,2024-02-19,14:14,Credit card,561.6,4.7619,28.08,5.5
587-95-3016,C,Naypyitaw,Member,Male,Health and beauty,81.59,6,24.48,514.02,2024-01-29,19:49,Credit card,489.54,4.7619,24.48,4.4
451-58-7252,C,Naypyitaw,Normal,Female,Electronic accessories,33.32,5,8.33,174.93,2024-01-12,11:05,Cash,166.6,4.7619,8.33,8.4
292-24-7025,A,Yangon,Normal,Male,Food and beverages,76.32,5,19.08,400.68,2024-01-08,19:34,Ewallet,381.6,4.7619,19.08,9.1
533-50-6980,C,Naypyitaw,Member,Female,Health and beauty,45.57,9,20.51,430.64,2024-02-28,15:09,Cash,410.13,4.7619,20.51,9.0
611-97-8467,A,Yangon,Normal,Female,Fashion accessories,69.87,1,3.49,73.36,2024-03-17,15:19,Credit card,69.87,4.7619,3.49,9.9
226-45-8836,C,Naypyitaw,Member,Male,Home and lifestyle,73.37,7,25.68,539.27,2024-01-08,15:09,Credit card,513.59,4.7619,25.68,5.3
850-38-1861,A,Yangon,Normal,Male,Home and lifestyle,98.59,3,14.79,310.56,2024-01-03,18:25,Cash,295.77,4.7619,14.79,6.5
584-54-7412,B,Mandalay,Member,Male,Home and lifestyle,72.67,4,14.53,305.21,2024-03-30,18:25,Ewallet,290.68,4.7619,14.53,4.8
870-84-1886,C,Naypyitaw,Normal,Male,Fashion accessories,24.73,3,3.71,77.9,2024-02-26,17:18,Ewallet,74.19,4.7619,3.71,5.3
923-35-1149,B,Mandalay,Member,Female,Sports and travel,95.53,7,33.44,702.15,2024-03-27,12:59,Ewallet,668.71,4.7619,33.44,4.6
585-32-1859,A,Yangon,Normal,Male,Electronic accessories,66.42,7,23.25,488.19,2024-02-01,10:07,Ewallet,464.94,4.7619,23.25,6.4
409-98-3826,C,Naypyitaw,Normal,Female,Sports and travel,87.83,7,30.74,645.55,2024-02-05,20:41,Cash,614.81,4.7619,30.74,6.2
222-24-2353,A,Yangon,Normal,Female,Health and beauty,62.81,10,31.41,659.51,2024-03-02,14:44,Credit card,628.1,4.7619,31.41,4.6
707-33-7290,B,Mandalay,Normal,Male,Food and beverages,21.27,6,6.38,134.0,2024-01-09,18:11,Cash,127.62,4.7619,6.38,8.9
120-60-9788,C,Naypyitaw,Normal,Female,Food and beverages,85.33,9,38.4,806.37,2024-03-24,11:48,Ewallet,767.97,4.7619,38.4,9.8
220-33-3948,A,Yangon,Normal,Male,Health and beauty,13.52,10,6.76,141.96,2024-01-27,20:10,Ewallet,135.2,4.7619,6.76,7.4
971-14-2386,A,Yangon,Normal,Male,Food and beverages,25.44,1,1.27,26.71,2024-02-01,14:02,Credit card,25.44,4.7619,1.27,9.4
400-94-9750,B,Mandalay,Member,Male,Fashion accessories,38.16,6,11.45,240.41,2024-03-18,18:32,Ewallet,228.96,4.7619,11.45,8.1
778-15-4884,A,Yangon,Member,Female,Home and lifestyle,87.04,4,17.41,365.57,2024-01-18,19:35,Ewallet,348.16,4.7619,17.41,7.6
384-26-7914,A,Yangon,Normal,Male,Sports and travel,68.47,3,10.27,215.68,2024-02-21,17:05,Cash,205.41,4.7619,10.27,8.1
811-28-9780,A,Yangon,Member,Male,Fashion accessories,72.71,4,14.54,305.38,2024-02-17,19:42,Credit card,290.84,4.7619,14.54,8.9
719-30-7876,A,Yangon,Normal,Male,Sports and travel,12.33,10,6.17,129.47,2024-02-01,11:17,Ewallet,123.3,4.7619,6.17,7.2
800-80-7664,A,Yangon,Normal,Female,Home and lifestyle,91.82,5,22.96,482.06,2024-01-19,13:17,Ewallet,459.1,4.7619,22.96,4.6
327-58-2720,A,Yangon,Member,Male,Food and beverages,83.91,8,33.56,704.84,2024-01-13,18:22,Credit card,671.28,4.7619,33.56,7.4
388-80-5440,C,Naypyitaw,Member,Female,Electronic accessories,38.62,7,13.52,283.86,2024-01-24,15:51,Credit card,270.34,4.7619,13.52,8.1
907-78-7597,B,Mandalay,Member,Male,Health and beauty,71.79,3,10.77,226.14,2024-03-25,12:09,Cash,215.37,4.7619,10.77,7.4
373-16-7064,C,Naypyitaw,Member,Male,Fashion accessories,51.2,8,20.48,430.08,2024-02-15,17:32,Cash,409.6,4.7619,20.48,5.7
538-76-4748,B,Mandalay,Member,Male,Sports and travel,79.34,2,7.93,166.61,2024-03-22,11:04,Credit card,158.68,4.7619,7.93,5.4
195-31-1940,A,Yangon,Normal,Male,Health and beauty,96.59,7,33.81,709.94,2024-03-27,18:59,Credit card,676.13,4.7619,33.81,4.8
609-75-9722,C,Naypyitaw,Member,Male,Health and beauty,65.46,1,3.27,68.73,2024-02-24,18:47,Cash,65.46,4.7619,3.27,5.5
856-94-9652,C,Naypyitaw,Member,Male,Electronic accessories,70.7,9,31.81,668.11,2024-01-29,12:04,Cash,636.3,4.7619,31.81,9.0
626-55-1834,B,Mandalay,Normal,Male,Electronic accessories,43.59,2,4.36,91.54,2024-02-13,20:15,Credit card,87.18,4.7619,4.36,9.1
978-25-5752,B,Mandalay,Normal,Male,Home and lifestyle,29.17,10,14.59,306.29,2024-02-20,13:59,Cash,291.7,4.7619,14.59,9.6
758-75-1580,B,Mandalay,Normal,Female,Home and lifestyle,10.53,8,4.21,88.45,2024-02-12,14:22,Ewallet,84.24,4.7619,4.21,4.0
839-33-7587,B,Mandalay,Member,Female,Sports and travel,54.28,2,5.43,113.99,2024-03-08,18:57,Ewallet,108.56,4.7619,5.43,6.5
599-10-3549,C,Naypyitaw,Normal,Female,Sports and travel,45.58,5,11.4,239.3,2024-02-16,16:57,Ewallet,227.9,4.7619,11.4,7.2
375-23-8185,C,Naypyitaw,Normal,Female,Electronic accessories,41.83,7,14.64,307.45,2024-01-01,15:56,Credit card,292.81,4.7619,14.64,5.2
294-46-1659,A,Yangon,Normal,Male,Fashion accessories,39.81,1,1.99,41.8,2024-01-21,20:12,Cash,39.81,4.7619,1.99,9.8
372-25-7899,B,Mandalay,Normal,Female,Home and lifestyle,77.59,7,27.16,570.29,2024-03-05,16:08,Ewallet,543.13,4.7619,27.16,9.7
911-12-3066,A,Yangon,Normal,Female,Fashion accessories,31.28,6,9.38,197.06,2024-02-24,19:47,Ewallet,187.68,4.7619,9.38,6.6
396-46-8961,A,Yangon,Normal,Female,Food and beverages,23.72,9,10.67,224.15,2024-01-24,13:17,Ewallet,213.48,4.7619,10.67,9.2
817-41-8031,A,Yangon,Normal,Female,Fashion accessories,75.73,10,37.87,795.17,2024-01-24,13:54,Credit card,757.3,4.7619,37.87,7.8
252-39-2973,A,Yangon,Normal,Female,Home and lifestyle,99.13,3,14.87,312.26,2024-02-24,10:39,Ewallet,297.39,4.7619,14.87,4.5
152-58-7673,C,Naypyitaw,Normal,Female,Electronic accessories,40.25,8,16.1,338.1,2024-01-08,18:27,Credit card,322.0,4.7619,16.1,4.3
212-44-6956,B,Mandalay,Normal,Male,Electronic accessories,38.78,1,1.94,40.72,2024-01-24,10:00,Ewallet,38.78,4.7619,1.94,8.0
429-37-5674,B,Mandalay,Normal,Female,Sports and travel,26.63,8,10.65,223.69,2024-02-16,15:19,Ewallet,213.04,4.7619,10.65,4.6
113-97-3134,B,Mandalay,Normal,Male,Fashion accessories,80.08,9,36.04,756.76,2024-03-18,15:15,Credit card,720.72,4.7619,36.04,5.7
698-59-2429,A,Yangon,Member,Female,Health and beauty,62.78,4,12.56,263.68,2024-01-25,17:59,Ewallet,251.12,4.7619,12.56,4.4
659-89-6618,B,Mandalay,Normal,Female,Food and beverages,74.86,1,3.74,78.6,2024-01-17,13:26,Credit card,74.86,4.7619,3.74,8.3
998-81-6690,B,Mandalay,Normal,Female,Sports and travel,16.09,7,5.63,118.26,2024-03-08,18:50,Ewallet,112.63,4.7619,5.63,5.0
380-99-3112,B,Mandalay,Member,Female,Fashion accessories,27.12,7,9.49,199.33,2024-03-04,20:34,Credit card,189.84,4.7619,9.49,9.8
269-66-9344,B,Mandalay,Normal,Male,Food and beverages,34.43,3,5.16,108.45,2024-01-01,12:36,Ewallet,103.29,4.7619,5.16,7.6
109-75-8461,C,Naypyitaw,Normal,Male,Electronic accessories,36.67,5,9.17,192.52,2024-03-11,11:10,Ewallet,183.35,4.7619,9.17,4.3
343-47-1640,C,Naypyitaw,Member,Male,Electronic accessories,34.34,1,1.72,36.06,2024-03-23,13:52,Ewallet,34.34,4.7619,1.72,7.2
101-93-6692,C,Naypyitaw,Normal,Male,Health and beauty,95.17,9,42.83,899.36,2024-02-03,12:26,Credit card,856.53,4.7619,42.83,5.8
158-90-1170,B,Mandalay,Member,Male,Electronic accessories,33.04,1,1.65,34.69,2024-03-09,20:55,Credit card,33.04,4.7619,1.65,4.6
863-98-7258,C,Naypyitaw,Normal,Female,Sports and travel,29.86,5,7.47,156.77,2024-01-27,19:40,Cash,149.3,4.7619,7.47,4.9
337-65-7039,A,Yangon,Normal,Female,Sports and travel,26.33,3,3.95,82.94,2024-01-23,13:36,Cash,78.99,4.7619,3.95,9.7
284-92-5621,A,Yangon,Normal,Female,Electronic accessories,83.57,10,41.79,877.49,2024-01-25,11:09,Ewallet,835.7,4.7619,41.79,6.6
565-92-7594,A,Yangon,Member,Female,Food and beverages,18.97,7,6.64,139.43,2024-01-03,11:52,Ewallet,132.79,4.7619,6.64,8.6
759-15-3165,A,Yangon,Member,Male,Electronic accessories,94.46,10,47.23,991.83,2024-01-02,10:50,Ewallet,944.6,4.7619,47.23,7.3
937-53-2392,A,Yangon,Member,Male,Food and beverages,90.31,3,13.55,284.48,2024-02-09,15:30,Ewallet,270.93,4.7619,13.55,5.5
656-98-5382,C,Naypyitaw,Member,Female,Health and beauty,19.25,5,4.81,101.06,2024-01-14,18:56,Cash,96.25,4.7619,4.81,4.9
329-13-4713,B,Mandalay,Normal,Female,Home and lifestyle,68.98,4,13.8,289.72,2024-03-28,16:43,Credit card,275.92,4.7619,13.8,8.9
215-72-3778,A,Yangon,Member,Female,Home and lifestyle,42.15,10,21.08,442.58,2024-02-12,11:23,Ewallet,421.5,4.7619,21.08,9.4
719-29-3917,B,Mandalay,Normal,Female,Fashion accessories,48.27,5,12.07,253.42,2024-03-20,14:22,Ewallet,241.35,4.7619,12.07,5.6
611-94-7047,B,Mandalay,Member,Female,Electronic accessories,79.99,3,12.0,251.97,2024-02-10,12:24,Cash,239.97,4.7619,12.0,8.3
904-71-2102,A,Yangon,Normal,Male,Electronic accessories,18.14,3,2.72,57.14,2024-01-24,16:22,Cash,54.42,4.7619,2.72,7.0
592-98-7782,C,Naypyitaw,Normal,Female,Fashion accessories,92.94,7,32.53,683.11,2024-02-23,18:31,Credit card,650.58,4.7619,32.53,7.2
645-78-4770,B,Mandalay,Member,Male,Food and beverages,62.0,4,12.4,260.4,2024-03-30,11:15,Cash,248.0,4.7619,12.4,4.0
971-12-6937,C,Naypyitaw,Normal,Female,Health and beauty,15.36,6,4.61,96.77,2024-02-16,12:18,Cash,92.16,4.7619,4.61,4.9
973-80-7898,A,Yangon,Member,Female,Health and beauty,77.22,2,7.72,162.16,2024-03-30,12:24,Credit card,154.44,4.7619,7.72,4.2
534-57-1886,C,Naypyitaw,Member,Female,Sports and travel,85.36,3,12.8,268.88,2024-01-04,12:23,Ewallet,256.08,4.7619,12.8,4.5
178-11-7823,A,Yangon,Member,Male,Fashion accessories,22.61,9,10.17,213.66,2024-03-30,14:30,Cash,203.49,4.7619,10.17,8.3
554-92-1216,B,Mandalay,Member,Female,Health and beauty,89.3,1,4.46,93.76,2024-03-18,12:32,Ewallet,89.3,4.7619,4.46,4.1
952-64-8443,C,Naypyitaw,Normal,Male,Fashion accessories,30.46,3,4.57,95.95,2024-02-04,11:33,Cash,91.38,4.7619,4.57,9.9
228-37-7560,C,Naypyitaw,Member,Female,Sports and travel,26.53,9,11.94,250.71,2024-03-18,11:52,Credit card,238.77,4.7619,11.94,6.8
420-93-7637,B,Mandalay,Member,Female,Home and lifestyle,68.19,4,13.64,286.4,2024-02-04,11:06,Ewallet,272.76,4.7619,13.64,6.2
897-52-1459,A,Yangon,Normal,Female,Food and beverages,19.58,4,3.92,82.24,2024-03-17,10:48,Cash,78.32,4.7619,3.92,5.1
306-91-1530,A,Yangon,Normal,Female,Food and beverages,60.83,10,30.41,638.71,2024-03-02,10:03,Cash,608.3,4.7619,30.41,4.6
416-11-6843,B,Mandalay,Normal,Female,Home and lifestyle,77.66,6,23.3,489.26,2024-01-17,20:06,Cash,465.96,4.7619,23.3,6.4
859-74-2654,C,Naypyitaw,Member,Female,Food and beverages,81.64,8,32.66,685.78,2024-03-16,10:18,Ewallet,653.12,4.7619,32.66,4.9
574-20-2528,C,Naypyitaw,Member,Female,Fashion accessories,68.87,3,10.33,216.94,2024-03-05,18:46,Credit card,206.61,4.7619,10.33,7.9
887-53-8331,A,Yangon,Normal,Male,Home and lifestyle,66.11,7,23.14,485.91,2024-01-06,20:24,Ewallet,462.77,4.7619,23.14,5.3
725-87-2228,A,Yangon,Normal,Female,Health and beauty,22.83,5,5.71,119.86,2024-03-11,11:31,Ewallet,114.15,4.7619,5.71,6.7
273-47-3645,A,Yangon,Normal,Male,Home and lifestyle,18.03,3,2.7,56.79,2024-03-31,17:16,Cash,54.09,4.7619,2.7,9.9
881-66-3301,A,Yangon,Normal,Female,Home and lifestyle,87.3,7,30.56,641.66,2024-02-22,19:58,Credit card,611.1,4.7619,30.56,4.8
475-75-6138,B,Mandalay,Member,Male,Food and beverages,50.5,1,2.53,53.03,2024-03-20,20:03,Credit card,50.5,4.7619,2.53,8.7
816-81-1130,A,Yangon,Member,Male,Sports and travel,24.24,7,8.48,178.16,2024-01-10,13:24,Cash,169.68,4.7619,8.48,8.0
457-69-8675,C,Naypyitaw,Normal,Female,Health and beauty,26.22,2,2.62,55.06,2024-02-20,16:12,Cash,52.44,4.7619,2.62,6.0
424-53-8967,A,Yangon,Normal,Female,Home and lifestyle,50.91,9,22.91,481.1,2024-01-20,17:09,Credit card,458.19,4.7619,22.91,5.3
681-14-7230,A,Yangon,Normal,Male,Sports and travel,29.21,4,5.84,122.68,2024-01-03,20:27,Cash,116.84,4.7619,5.84,5.5
280-20-3322,A,Yangon,Normal,Male,Health and beauty,36.85,8,14.74,309.54,2024-02-23,18:13,Credit card,294.8,4.7619,14.74,9.4
288-16-2514,B,Mandalay,Normal,Male,Electronic accessories,27.87,7,9.75,204.84,2024-03-02,17:34,Credit card,195.09,4.7619,9.75,8.7
813-65-6811,C,Naypyitaw,Normal,Female,Food and beverages,80.47,10,40.24,844.94,2024-01-26,11:46,Credit card,804.7,4.7619,40.24,7.5
248-51-6185,A,Yangon,Member,Male,Electronic accessories,54.95,6,16.48,346.18,2024-01-15,20:26,Cash,329.7,4.7619,16.48,7.1
103-67-3059,C,Naypyitaw,Normal,Female,Health and beauty,29.67,4,5.93,124.61,2024-02-23,18:49,Ewallet,118.68,4.7619,5.93,7.6
321-54-4436,A,Yangon,Member,Male,Home and lifestyle,11.46,5,2.87,60.17,2024-03-05,11:44,Cash,57.3,4.7619,2.87,7.9
566-62-7723,B,Mandalay,Normal,Male,Food and beverages,97.66,6,29.3,615.26,2024-01-15,12:29,Cash,585.96,4.7619,29.3,6.2
666-86-3664,C,Naypyitaw,Normal,Male,Home and lifestyle,86.05,7,30.12,632.47,2024-03-22,14:44,Credit card,602.35,4.7619,30.12,9.6
977-22-2435,A,Yangon,Member,Female,Food and beverages,93.92,2,9.39,197.23,2024-03-04,19:59,Credit card,187.84,4.7619,9.39,4.6
554-74-1534,C,Naypyitaw,Normal,Male,Electronic accessories,30.06,8,12.02,252.5,2024-03-11,16:07,Ewallet,240.48,4.7619,12.02,9.1
227-54-8601,B,Mandalay,Normal,Female,Home and lifestyle,80.39,9,36.18,759.69,2024-02-06,14:56,Credit card,723.51,4.7619,36.18,5.6
958-63-4957,A,Yangon,Normal,Female,Health and beauty,12.36,6,3.71,77.87,2024-03-07,19:20,Cash,74.16,4.7619,3.71,5.0
685-65-4962,C,Naypyitaw,Normal,Female,Food and beverages,67.99,1,3.4,71.39,2024-03-14,16:08,Credit card,67.99,4.7619,3.4,6.3
845-32-7604,B,Mandalay,Member,Male,Electronic accessories,18.96,3,2.84,59.72,2024-03-05,11:40,Credit card,56.88,4.7619,2.84,8.7
963-90-5263,C,Naypyitaw,Member,Male,Electronic accessories,18.39,1,0.92,19.31,2024-02-25,10:40,Credit card,18.39,4.7619,0.92,4.9
732-79-2290,C,Naypyitaw,Normal,Female,Fashion accessories,76.07,8,30.43,638.99,2024-03-22,20:49,Cash,608.56,4.7619,30.43,5.1
768-38-5864,A,Yangon,Member,Male,Home and lifestyle,69.33,5,17.33,363.98,2024-01-11,12:40,Ewallet,346.65,4.7619,17.33,7.8
693-23-2817,B,Mandalay,Member,Female,Electronic accessories,35.42,3,5.31,111.57,2024-01-12,11:31,Cash,106.26,4.7619,5.31,9.5
312-60-2649,B,Mandalay,Member,Male,Health and beauty,53.78,2,5.38,112.94,2024-01-27,20:26,Cash,107.56,4.7619,5.38,9.3
748-67-3639,A,Yangon,Normal,Female,Electronic accessories,69.36,10,34.68,728.28,2024-01-05,11:21,Cash,693.6,4.7619,34.68,6.9
728-86-9953,A,Yangon,Member,Male,Health and beauty,27.35,1,1.37,28.72,2024-03-09,10:33,Credit card,27.35,4.7619,1.37,8.6
321-56-2880,A,Yangon,Member,Male,Electronic accessories,29.78,3,4.47,93.81,2024-02-04,14:30,Ewallet,89.34,4.7619,4.47,9.7
456-80-5822,B,Mandalay,Normal,Male,Food and beverages,95.16,4,19.03,399.67,2024-02-02,12:12,Credit card,380.64,4.7619,19.03,9.1
834-45-7436,A,Yangon,Normal,Female,Electronic accessories,95.83,8,38.33,804.97,2024-02-25,17:27,Credit card,766.64,4.7619,38.33,8.5
935-50-2762,C,Naypyitaw,Normal,Male,Electronic accessories,61.04,6,18.31,384.55,2024-03-21,11:28,Ewallet,366.24,4.7619,18.31,9.3
623-42-7714,B,Mandalay,Normal,Male,Health and beauty,20.32,6,6.1,128.02,2024-02-24,12:22,Ewallet,121.92,4.7619,6.1,4.4
772-57-7094,A,Yangon,Normal,Female,Health and beauty,38.67,1,1.93,40.6,2024-02-12,13:29,Credit card,38.67,4.7619,1.93,8.8
338-81-2085,B,Mandalay,Normal,Female,Food and beverages,29.57,9,13.31,279.44,2024-02-05,19:56,Credit card,266.13,4.7619,13.31,4.4
761-63-8130,B,Mandalay,Normal,Female,Electronic accessories,14.47,8,5.79,121.55,2024-03-04,10:17,Cash,115.76,4.7619,5.79,4.7
563-31-6355,C,Naypyitaw,Normal,Female,Food and beverages,11.91,1,0.6,12.51,2024-03-23,19:00,Cash,11.91,4.7619,0.6,5.7
961-61-1606,C,Naypyitaw,Member,Male,Fashion accessories,11.46,8,4.58,96.26,2024-01-13,16:46,Cash,91.68,4.7619,4.58,5.6
871-54-7559,A,Yangon,Normal,Male,Food and beverages,14.24,5,3.56,74.76,2024-03-30,17:31,Credit card,71.2,4.7619,3.56,9.8
224-57-2683,A,Yangon,Member,Female,Health and beauty,22.48,6,6.74,141.62,2024-03-29,16:14,Ewallet,134.88,4.7619,6.74,4.5
841-57-9807,A,Yangon,Member,Male,Health and beauty,19.97,5,4.99,104.84,2024-01-10,14:21,Credit card,99.85,4.7619,4.99,7.7
931-58-5422,C,Naypyitaw,Member,Female,Food and beverages,51.46,3,7.72,162.1,2024-02-10,12:48,Credit card,154.38,4.7619,7.72,9.3
523-91-8320,C,Naypyitaw,Member,Female,Food and beverages,53.01,8,21.2,445.28,2024-02-05,15:49,Credit card,424.08,4.7619,21.2,6.9
194-43-5853,C,Naypyitaw,Member,Male,Food and beverages,85.19,4,17.04,357.8,2024-03-25,20:47,Ewallet,340.76,4.7619,17.04,8.2
176-73-1987,A,Yangon,Member,Female,Sports and travel,83.66,4,16.73,351.37,2024-03-03,11:21,Ewallet,334.64,4.7619,16.73,8.9
879-77-9420,B,Mandalay,Normal,Male,Fashion accessories,23.86,9,10.74,225.48,2024-01-14,12:14,Cash,214.74,4.7619,10.74,6.3
563-89-9412,A,Yangon,Normal,Female,Health and beauty,35.0,3,5.25,110.25,2024-03-28,14:55,Credit card,105.0,4.7619,5.25,7.9
250-69-2755,C,Naypyitaw,Member,Female,Health and beauty,90.46,3,13.57,284.95,2024-02-04,10:30,Credit card,271.38,4.7619,13.57,7.2
460-43-2938,C,Naypyitaw,Member,Male,Sports and travel,29.08,7,10.18,213.74,2024-03-05,16:32,Cash,203.56,4.7619,10.18,4.3
379-57-2602,A,Yangon,Normal,Male,Electronic accessories,36.46,7,12.76,267.98,2024-01-23,19:17,Credit card,255.22,4.7619,12.76,7.6
631-65-2788,C,Naypyitaw,Member,Female,Health and beauty,29.76,1,1.49,31.25,2024-01-05,19:17,Ewallet,29.76,4.7619,1.49,4.4
203-45-4710,C,Naypyitaw,Normal,Male,Sports and travel,19.12,5,4.78,100.38,2024-03-04,13:10,Ewallet,95.6,4.7619,4.78,6.1
394-86-5718,C,Naypyitaw,Member,Female,Electronic accessories,55.29,10,27.64,580.54,2024-03-02,14:54,Credit card,552.9,4.7619,27.64,5.4
422-97-2137,A,Yangon,Member,Male,Sports and travel,22.76,1,1.14,23.9,2024-03-26,17:27,Cash,22.76,4.7619,1.14,4.1
370-19-3797,C,Naypyitaw,Member,Male,Sports and travel,62.48,8,24.99,524.83,2024-02-01,17:07,Ewallet,499.84,4.7619,24.99,8.9
680-97-5762,A,Yangon,Member,Female,Health and beauty,19.0,6,5.7,119.7,2024-02-27,17:47,Cash,114.0,4.7619,5.7,9.9
363-94-8970,B,Mandalay,Normal,Male,Health and beauty,84.49,5,21.12,443.57,2024-03-31,15:57,Credit card,422.45,4.7619,21.12,8.6
977-86-8935,A,Yangon,Normal,Female,Electronic accessories,98.07,4,19.61,411.89,2024-03-25,12:22,Cash,392.28,4.7619,19.61,4.2
691-99-8056,B,Mandalay,Member,Female,Electronic accessories,92.85,7,32.5,682.45,2024-03-22,11:17,Credit card,649.95,4.7619,32.5,8.1
560-77-3866,B,Mandalay,Normal,Male,Sports and travel,63.02,5,15.76,330.86,2024-02-09,13:02,Credit card,315.1,4.7619,15.76,7.1
451-88-3014,B,Mandalay,Normal,Male,Home and lifestyle,19.92,1,1.0,20.92,2024-03-04,20:09,Cash,19.92,4.7619,1.0,8.1
635-47-3664,B,Mandalay,Normal,Male,Health and beauty,81.97,1,4.1,86.07,2024-02-28,10:13,Cash,81.97,4.7619,4.1,9.0
226-16-9001,B,Mandalay,Member,Male,Home and lifestyle,69.42,1,3.47,72.89,2024-01-07,14:08,Cash,69.42,4.7619,3.47,9.3
904-74-3540,A,Yangon,Normal,Female,Fashion accessories,27.7,10,13.85,290.85,2024-01-11,14:14,Ewallet,277.0,4.7619,13.85,6.8
463-41-7328,B,Mandalay,Normal,Female,Home and lifestyle,92.81,10,46.41,974.51,2024-02-09,12:36,Cash,928.1,4.7619,46.41,8.1
430-84-3280,C,Naypyitaw,Member,Male,Electronic accessories,47.46,4,9.49,199.33,2024-02-08,14:05,Cash,189.84,4.7619,9.49,7.4
743-69-9942,A,Yangon,Normal,Male,Health and beauty,22.47,8,8.99,188.75,2024-03-29,15:32,Credit card,179.76,4.7619,8.99,8.3
579-55-8006,B,Mandalay,Normal,Male,Sports and travel,12.49,9,5.62,118.03,2024-01-04,16:05,Ewallet,112.41,4.7619,5.62,7.7
409-41-9391,B,Mandalay,Member,Male,Health and beauty,77.97,7,27.29,573.08,2024-01-17,16:42,Ewallet,545.79,4.7619,27.29,6.8
881-76-8540,A,Yangon,Member,Female,Home and lifestyle,84.68,2,8.47,177.83,2024-02-12,19:06,Cash,169.36,4.7619,8.47,7.4
807-52-1997,A,Yangon,Member,Female,Food and beverages,22.97,8,9.19,192.95,2024-01-18,13:57,Credit card,183.76,4.7619,9.19,7.8
258-48-6093,C,Naypyitaw,Member,Male,Food and beverages,71.89,2,7.19,150.97,2024-01-09,10:09,Credit card,143.78,4.7619,7.19,9.3
632-22-5050,A,Yangon,Member,Male,Health and beauty,84.94,8,33.98,713.5,2024-02-20,10:59,Ewallet,679.52,4.7619,33.98,5.8
595-33-4849,C,Naypyitaw,Normal,Male,Fashion accessories,65.54,7,22.94,481.72,2024-01-19,20:01,Ewallet,458.78,4.7619,22.94,4.9
862-94-4943,A,Yangon,Member,Male,Sports and travel,36.1,2,3.61,75.81,2024-03-16,17:23,Credit card,72.2,4.7619,3.61,5.7
495-99-2758,B,Mandalay,Normal,Male,Electronic accessories,12.52,8,5.01,105.17,2024-01-16,19:24,Ewallet,100.16,4.7619,5.01,7.5
134-92-8282,A,Yangon,Normal,Female,Sports and travel,89.41,8,35.76,751.04,2024-02-05,10:10,Cash,715.28,4.7619,35.76,7.0
981-74-4453,B,Mandalay,Normal,Female,Electronic accessories,69.03,6,20.71,434.89,2024-03-24,19:21,Cash,414.18,4.7619,20.71,8.3
905-27-5560,C,Naypyitaw,Normal,Male,Health and beauty,92.45,8,36.98,776.58,2024-02-18,17:38,Credit card,739.6,4.7619,36.98,5.1
